"influenced","influenced_lab","influencer","influencer_lab"
"http://dbpedia.org/resource/Alenka_Zupančič","Alenka Zupančič","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Alexander_Nehamas","Alexander Nehamas","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Avital_Ronell","Avital Ronell","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Domenico_Losurdo","Domenico Losurdo","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Sarah_Kofman","Sarah Kofman","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Semyon_Frank","Semyon Frank","http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Sean_McGrath_(philosopher)","Sean McGrath (philosopher)","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","Friedrich Wilhelm Joseph Schelling"
"http://dbpedia.org/resource/Predrag_Finci","Predrag Finci","http://dbpedia.org/resource/Fyodor_Dostoevsky","Fyodor Dostoevsky"
"http://dbpedia.org/resource/Semyon_Frank","Semyon Frank","http://dbpedia.org/resource/Fyodor_Dostoevsky","Fyodor Dostoevsky"
"http://dbpedia.org/resource/R._B._Braithwaite","R. B. Braithwaite","http://dbpedia.org/resource/G._E._Moore","G. E. Moore"
"http://dbpedia.org/resource/Aurel_Kolnai","Aurel Kolnai","http://dbpedia.org/resource/G._K._Chesterton","G. K. Chesterton"
"http://dbpedia.org/resource/Douglas_Groothuis","Douglas Groothuis","http://dbpedia.org/resource/G._K._Chesterton","G. K. Chesterton"
"http://dbpedia.org/resource/Axel_Honneth","Axel Honneth","http://dbpedia.org/resource/Jürgen_Habermas","Jürgen Habermas"
"http://dbpedia.org/resource/Pythagoras","Pythagoras","http://dbpedia.org/resource/Orphism_(religion)","Orphism (religion)"
"http://dbpedia.org/resource/Proclus","Proclus","http://dbpedia.org/resource/Syrianus","Syrianus"
"http://dbpedia.org/resource/Sayyid_Ghulam_Hussain_Shah_Bukhari","Sayyid Ghulam Hussain Shah Bukhari","http://dbpedia.org/resource/Baha'_al-Din_Naqshband","Baha' al-Din Naqshband"
"http://dbpedia.org/resource/Alexandre_Matheron","Alexandre Matheron","http://dbpedia.org/resource/Baruch_Spinoza","Baruch Spinoza"
"http://dbpedia.org/resource/Samuel_Alexander","Samuel Alexander","http://dbpedia.org/resource/Baruch_Spinoza","Baruch Spinoza"
"http://dbpedia.org/resource/Alexandre_Koyré","Alexandre Koyré","http://dbpedia.org/resource/André_Lalande_(philosopher)","André Lalande (philosopher)"
"http://dbpedia.org/resource/August_Schleicher","August Schleicher","http://dbpedia.org/resource/Jacob_Grimm","Jacob Grimm"
"http://dbpedia.org/resource/Avital_Ronell","Avital Ronell","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Drucilla_Cornell","Drucilla Cornell","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Sarah_Kofman","Sarah Kofman","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Alenka_Zupančič","Alenka Zupančič","http://dbpedia.org/resource/Jacques_Lacan","Jacques Lacan"
"http://dbpedia.org/resource/Dominik_Finkelde","Dominik Finkelde","http://dbpedia.org/resource/Jacques_Lacan","Jacques Lacan"
"http://dbpedia.org/resource/Alenka_Zupančič","Alenka Zupančič","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Augusto_Ponzio","Augusto Ponzio","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Avital_Ronell","Avital Ronell","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Domenico_Losurdo","Domenico Losurdo","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Sarah_Kofman","Sarah Kofman","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Sebastian_Gardner","Sebastian Gardner","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Axel_Honneth","Axel Honneth","http://dbpedia.org/resource/Theodor_W._Adorno","Theodor W. Adorno"
"http://dbpedia.org/resource/Douglas_Kellner","Douglas Kellner","http://dbpedia.org/resource/Theodor_W._Adorno","Theodor W. Adorno"
"http://dbpedia.org/resource/Predrag_Finci","Predrag Finci","http://dbpedia.org/resource/Theodor_W._Adorno","Theodor W. Adorno"
"http://dbpedia.org/resource/Alexander_Pruss","Alexander Pruss","http://dbpedia.org/resource/Thomas_Aquinas","Thomas Aquinas"
"http://dbpedia.org/resource/Sean_McGrath_(philosopher)","Sean McGrath (philosopher)","http://dbpedia.org/resource/Thomas_Aquinas","Thomas Aquinas"
"http://dbpedia.org/resource/Samuel_von_Pufendorf","Samuel von Pufendorf","http://dbpedia.org/resource/Thomas_Hobbes","Thomas Hobbes"
"http://dbpedia.org/resource/Sean_McGrath_(philosopher)","Sean McGrath (philosopher)","http://dbpedia.org/resource/Thomas_Merton","Thomas Merton"
"http://dbpedia.org/resource/Samuel_Scheffler","Samuel Scheffler","http://dbpedia.org/resource/Thomas_Nagel","Thomas Nagel"
"http://dbpedia.org/resource/Dugald_Stewart","Dugald Stewart","http://dbpedia.org/resource/Thomas_Reid","Thomas Reid"
"http://dbpedia.org/resource/Augusto_Ponzio","Augusto Ponzio","http://dbpedia.org/resource/Thomas_Sebeok","Thomas Sebeok"
"http://dbpedia.org/resource/Serge_Tisseron","Serge Tisseron","http://dbpedia.org/resource/Thomas_Szasz","Thomas Szasz"
"http://dbpedia.org/resource/Scipione_Ammirato","Scipione Ammirato","http://dbpedia.org/resource/Thucydides","Thucydides"
"http://dbpedia.org/resource/Alfred_Edward_Taylor","Alfred Edward Taylor","http://dbpedia.org/resource/F._H._Bradley","F. H. Bradley"
"http://dbpedia.org/resource/Alfred_North_Whitehead","Alfred North Whitehead","http://dbpedia.org/resource/F._H._Bradley","F. H. Bradley"
"http://dbpedia.org/resource/R._G._Collingwood","R. G. Collingwood","http://dbpedia.org/resource/F._H._Bradley","F. H. Bradley"
"http://dbpedia.org/resource/Samuel_Alexander","Samuel Alexander","http://dbpedia.org/resource/F._H._Bradley","F. H. Bradley"
"http://dbpedia.org/resource/Sebastian_Shaumyan","Sebastian Shaumyan","http://dbpedia.org/resource/Ferdinand_de_Saussure","Ferdinand de Saussure"
"http://dbpedia.org/resource/Auguste_Comte","Auguste Comte","http://dbpedia.org/resource/Marquis_de_Condorcet","Marquis de Condorcet"
"http://dbpedia.org/resource/Alexander_Nehamas","Alexander Nehamas","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Alexander_R._Galloway","Alexander R. Galloway","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Ali_Asghar_Mosleh","Ali Asghar Mosleh","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Avital_Ronell","Avital Ronell","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Axel_Honneth","Axel Honneth","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Domenico_Losurdo","Domenico Losurdo","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Don_Ihde","Don Ihde","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Chad_Engelland","Chad Engelland","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Predrag_Finci","Predrag Finci","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Santiago_Zabala","Santiago Zabala","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Sean_Dorrance_Kelly","Sean Dorrance Kelly","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Sean_McGrath_(philosopher)","Sean McGrath (philosopher)","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/August_Cieszkowski","August Cieszkowski","http://dbpedia.org/resource/Karl_Ludwig_Michelet","Karl Ludwig Michelet"
"http://dbpedia.org/resource/August_Ludwig_Hülsen","August Ludwig Hülsen","http://dbpedia.org/resource/Friedrich_August_Wolf","Friedrich August Wolf"
"http://dbpedia.org/resource/Alexandre_Koyré","Alexandre Koyré","http://dbpedia.org/resource/Victor_Delbos","Victor Delbos"
"http://dbpedia.org/resource/Pyrrho","Pyrrho","http://dbpedia.org/resource/Homer","Homer"
"http://dbpedia.org/resource/Sean_Dorrance_Kelly","Sean Dorrance Kelly","http://dbpedia.org/resource/Hubert_Dreyfus","Hubert Dreyfus"
"http://dbpedia.org/resource/Avital_Ronell","Avital Ronell","http://dbpedia.org/resource/Hélène_Cixous","Hélène Cixous"
"http://dbpedia.org/resource/Proclus","Proclus","http://dbpedia.org/resource/Iamblichus","Iamblichus"
"http://dbpedia.org/resource/Ali_Ramitani","Ali Ramitani","http://dbpedia.org/resource/Mahmood_Anjir-Faghnawi","Mahmood Anjir-Faghnawi"
"http://dbpedia.org/resource/Salomon_Maimon","Salomon Maimon","http://dbpedia.org/resource/Maimonides","Maimonides"
"http://dbpedia.org/resource/Alexander_Dobrokhotov","Alexander Dobrokhotov","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Auguste_Comte","Auguste Comte","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Samuel_von_Pufendorf","Samuel von Pufendorf","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Ali_Asghar_Mosleh","Ali Asghar Mosleh","http://dbpedia.org/resource/Reza_Davari_Ardakani","Reza Davari Ardakani"
"http://dbpedia.org/resource/Santiago_Zabala","Santiago Zabala","http://dbpedia.org/resource/Richard_Rorty","Richard Rorty"
"http://dbpedia.org/resource/Axel_Honneth","Axel Honneth","http://dbpedia.org/resource/Robert_B._Pippin","Robert B. Pippin"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","Samuel Edward Konkin III","http://dbpedia.org/resource/Robert_LeFevre","Robert LeFevre"
"http://dbpedia.org/resource/Alenka_Zupančič","Alenka Zupančič","http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek"
"http://dbpedia.org/resource/Dominik_Finkelde","Dominik Finkelde","http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek"
"http://dbpedia.org/resource/Averroes","Averroes","http://dbpedia.org/resource/Socrates","Socrates"
"http://dbpedia.org/resource/Douglas_Groothuis","Douglas Groothuis","http://dbpedia.org/resource/Os_Guinness","Os Guinness"
"http://dbpedia.org/resource/Alexander_Dobrokhotov","Alexander Dobrokhotov","http://dbpedia.org/resource/Oswald_Spengler","Oswald Spengler"
"http://dbpedia.org/resource/Alexander_Tarasov","Alexander Tarasov","http://dbpedia.org/resource/Vladimir_Lenin","Vladimir Lenin"
"http://dbpedia.org/resource/Aleksei_Losev","Aleksei Losev","http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher)","Vladimir Solovyov (philosopher)"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher)","Vladimir Solovyov (philosopher)"
"http://dbpedia.org/resource/Semyon_Frank","Semyon Frank","http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher)","Vladimir Solovyov (philosopher)"
"http://dbpedia.org/resource/Alexander_Herzen","Alexander Herzen","http://dbpedia.org/resource/Voltaire","Voltaire"
"http://dbpedia.org/resource/Seneca_the_Younger","Seneca the Younger","http://dbpedia.org/resource/Attalus_(Stoic)","Attalus (Stoic)"
"http://dbpedia.org/resource/R._G._Collingwood","R. G. Collingwood","http://dbpedia.org/resource/Giambattista_Vico","Giambattista Vico"
"http://dbpedia.org/resource/Santiago_Zabala","Santiago Zabala","http://dbpedia.org/resource/Gianni_Vattimo","Gianni Vattimo"
"http://dbpedia.org/resource/Alexander_R._Galloway","Alexander R. Galloway","http://dbpedia.org/resource/Gilles_Deleuze","Gilles Deleuze"
"http://dbpedia.org/resource/Douglas_Kellner","Douglas Kellner","http://dbpedia.org/resource/Gilles_Deleuze","Gilles Deleuze"
"http://dbpedia.org/resource/Sarah_Kofman","Sarah Kofman","http://dbpedia.org/resource/Gilles_Deleuze","Gilles Deleuze"
"http://dbpedia.org/resource/R._G._Collingwood","R. G. Collingwood","http://dbpedia.org/resource/Giovanni_Gentile","Giovanni Gentile"
"http://dbpedia.org/resource/Augusto_Ponzio","Augusto Ponzio","http://dbpedia.org/resource/Giovanni_Vailati","Giovanni Vailati"
"http://dbpedia.org/resource/Alexander_Gottlieb_Baumgarten","Alexander Gottlieb Baumgarten","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","Gottfried Wilhelm Leibniz"
"http://dbpedia.org/resource/Alexander_Pruss","Alexander Pruss","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","Gottfried Wilhelm Leibniz"
"http://dbpedia.org/resource/Alfred_North_Whitehead","Alfred North Whitehead","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","Gottfried Wilhelm Leibniz"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","Donald Davidson (philosopher)","http://dbpedia.org/resource/Gottlob_Frege","Gottlob Frege"
"http://dbpedia.org/resource/Avital_Ronell","Avital Ronell","http://dbpedia.org/resource/Gustave_Flaubert","Gustave Flaubert"
"http://dbpedia.org/resource/Douglas_Kellner","Douglas Kellner","http://dbpedia.org/resource/Guy_Debord","Guy Debord"
"http://dbpedia.org/resource/Alexander_Tarasov","Alexander Tarasov","http://dbpedia.org/resource/György_Lukács","György Lukács"
"http://dbpedia.org/resource/Axel_Honneth","Axel Honneth","http://dbpedia.org/resource/György_Lukács","György Lukács"
"http://dbpedia.org/resource/Domenico_Losurdo","Domenico Losurdo","http://dbpedia.org/resource/György_Lukács","György Lukács"
"http://dbpedia.org/resource/Ali_Asghar_Mosleh","Ali Asghar Mosleh","http://dbpedia.org/resource/Ibn_Arabi","Ibn Arabi"
"http://dbpedia.org/resource/Sadr_al-Din_al-Qunawi","Sadr al-Din al-Qunawi","http://dbpedia.org/resource/Ibn_Arabi","Ibn Arabi"
"http://dbpedia.org/resource/Auguste_Comte","Auguste Comte","http://dbpedia.org/resource/Ibn_Khaldun","Ibn Khaldun"
"http://dbpedia.org/resource/Alenka_Zupančič","Alenka Zupančič","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Alexander_Dobrokhotov","Alexander Dobrokhotov","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Alfred_North_Whitehead","Alfred North Whitehead","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/August_Ludwig_Hülsen","August Ludwig Hülsen","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/August_Wilhelm_Schlegel","August Wilhelm Schlegel","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Domenico_Losurdo","Domenico Losurdo","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Dominik_Finkelde","Dominik Finkelde","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Donald_Davidson_(philosopher)","Donald Davidson (philosopher)","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Chad_Engelland","Chad Engelland","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Predrag_Finci","Predrag Finci","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/R._G._Collingwood","R. G. Collingwood","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Saju_Chackalackal","Saju Chackalackal","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Samuel_Alexander","Samuel Alexander","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Samuel_Todes","Samuel Todes","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Sean_McGrath_(philosopher)","Sean McGrath (philosopher)","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Sebastian_Gardner","Sebastian Gardner","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Semyon_Frank","Semyon Frank","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Alfred_North_Whitehead","Alfred North Whitehead","http://dbpedia.org/resource/Isaac_Newton","Isaac Newton"
"http://dbpedia.org/resource/Axel_Honneth","Axel Honneth","http://dbpedia.org/resource/Isaiah_Berlin","Isaiah Berlin"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","http://dbpedia.org/resource/Karl_Jaspers","Karl Jaspers"
"http://dbpedia.org/resource/Douglas_Kellner","Douglas Kellner","http://dbpedia.org/resource/Karl_Korsch","Karl Korsch"
"http://dbpedia.org/resource/August_Ludwig_Hülsen","August Ludwig Hülsen","http://dbpedia.org/resource/Karl_Leonhard_Reinhold","Karl Leonhard Reinhold"
"http://dbpedia.org/resource/Alexander_R._Galloway","Alexander R. Galloway","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Alexander_Tarasov","Alexander Tarasov","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Augusto_Ponzio","Augusto Ponzio","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Augustyn_Wróblewski","Augustyn Wróblewski","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Domenico_Losurdo","Domenico Losurdo","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Douglas_Groothuis","Douglas Groothuis","http://dbpedia.org/resource/Bernard_Ramm","Bernard Ramm"
"http://dbpedia.org/resource/Scipione_Ammirato","Scipione Ammirato","http://dbpedia.org/resource/Bernardo_Davanzati","Bernardo Davanzati"
"http://dbpedia.org/resource/Predrag_Finci","Predrag Finci","http://dbpedia.org/resource/Maurice_Blanchot","Maurice Blanchot"
"http://dbpedia.org/resource/Sarah_Kofman","Sarah Kofman","http://dbpedia.org/resource/Maurice_Blanchot","Maurice Blanchot"
"http://dbpedia.org/resource/Don_Ihde","Don Ihde","http://dbpedia.org/resource/Maurice_Merleau-Ponty","Maurice Merleau-Ponty"
"http://dbpedia.org/resource/Samuel_Todes","Samuel Todes","http://dbpedia.org/resource/Maurice_Merleau-Ponty","Maurice Merleau-Ponty"
